data,valor_brl,valor_usd,commodity,regiao,__fonte__
2014-06-17,26.23,11.63,MILHO,BRASIL,CEPEA
2014-06-17,66.54,29.50,SOJA,PR,CEPEA
2014-06-17,70.14,31.09,SOJA,PRG,CEPEA
2014-06-18,25.93,11.63,MILHO,BRASIL,CEPEA
2014-06-18,66.65,29.89,SOJA,PR,CEPEA
2014-06-18,70.22,31.49,SOJA,PRG,CEPEA
2014-06-20,25.90,11.61,MILHO,BRASIL,CEPEA
2014-06-20,66.97,30.02,SOJA,PR,CEPEA
2014-06-20,70.50,31.60,SOJA,PRG,CEPEA
2014-06-23,25.91,11.68,MILHO,BRASIL,CEPEA
2014-06-23,67.06,30.23,SOJA,PR,CEPEA
2014-06-23,70.50,31.79,SOJA,PRG,CEPEA
2014-06-24,25.52,11.46,MILHO,BRASIL,CEPEA
2014-06-24,66.84,30.03,SOJA,PR,CEPEA
2014-06-24,70.31,31.58,SOJA,PRG,CEPEA
2014-06-25,25.48,11.55,MILHO,BRASIL,CEPEA
2014-06-25,67.02,30.38,SOJA,PR,CEPEA
2014-06-25,70.31,31.87,SOJA,PRG,CEPEA
2014-06-26,25.18,11.46,MILHO,BRASIL,CEPEA
2014-06-26,67.38,30.66,SOJA,PR,CEPEA
2014-06-26,70.46,32.06,SOJA,PRG,CEPEA
2014-06-27,25.16,11.45,MILHO,BRASIL,CEPEA
2014-06-27,67.52,30.72,SOJA,PR,CEPEA
2014-06-27,70.46,32.06,SOJA,PRG,CEPEA
2014-06-30,25.16,11.37,MILHO,BRASIL,CEPEA
2014-06-30,66.33,29.99,SOJA,PR,CEPEA
2014-06-30,70.46,31.85,SOJA,PRG,CEPEA
2014-07-01,24.46,11.09,MILHO,BRASIL,CEPEA
2014-07-01,65.23,29.58,SOJA,PR,CEPEA
2014-07-01,69.72,31.62,SOJA,PRG,CEPEA
2014-07-02,24.89,11.19,MILHO,BRASIL,CEPEA
2014-07-02,66.35,29.83,SOJA,PR,CEPEA
2014-07-02,69.72,31.35,SOJA,PRG,CEPEA
2014-07-03,24.66,11.14,MILHO,BRASIL,CEPEA
2014-07-03,65.82,29.73,SOJA,PR,CEPEA
2014-07-03,69.49,31.38,SOJA,PRG,CEPEA
2014-07-04,24.73,11.16,MILHO,BRASIL,CEPEA
2014-07-04,66.29,29.93,SOJA,PR,CEPEA
2014-07-04,69.49,31.37,SOJA,PRG,CEPEA
2014-07-07,24.39,10.96,MILHO,BRASIL,CEPEA
2014-07-07,64.90,29.17,SOJA,PR,CEPEA
2014-07-07,69.49,31.23,SOJA,PRG,CEPEA
2014-07-08,24.48,11.06,MILHO,BRASIL,CEPEA
2014-07-08,64.84,29.29,SOJA,PR,CEPEA
2014-07-08,69.49,31.39,SOJA,PRG,CEPEA
2014-07-09,64.74,29.20,SOJA,PR,CEPEA
2014-07-09,69.49,31.34,SOJA,PRG,CEPEA
2014-07-10,24.35,10.97,MILHO,BRASIL,CEPEA
2014-07-10,64.63,29.10,SOJA,PR,CEPEA
2014-07-10,69.49,31.29,SOJA,PRG,CEPEA
2014-07-11,24.28,10.93,MILHO,BRASIL,CEPEA
2014-07-11,63.66,28.65,SOJA,PR,CEPEA
2014-07-11,69.49,31.27,SOJA,PRG,CEPEA
2014-07-14,23.98,10.83,MILHO,BRASIL,CEPEA
2014-07-14,62.73,28.35,SOJA,PR,CEPEA
2014-07-14,66.00,29.82,SOJA,PRG,CEPEA
2014-07-15,23.91,10.76,MILHO,BRASIL,CEPEA
2014-07-15,61.82,27.82,SOJA,PR,CEPEA
2014-07-15,65.13,29.31,SOJA,PRG,CEPEA
2014-07-16,23.84,10.73,MILHO,BRASIL,CEPEA
2014-07-16,62.13,27.96,SOJA,PR,CEPEA
2014-07-16,65.01,29.26,SOJA,PRG,CEPEA
2014-07-17,23.55,10.47,MILHO,BRASIL,CEPEA
2014-07-17,62.76,27.89,SOJA,PR,CEPEA
2014-07-17,65.42,29.08,SOJA,PRG,CEPEA
2014-07-18,23.43,10.51,MILHO,BRASIL,CEPEA
2014-07-18,62.02,27.81,SOJA,PR,CEPEA
2014-07-18,65.21,29.24,SOJA,PRG,CEPEA
2014-07-21,23.10,10.39,MILHO,BRASIL,CEPEA
2014-07-21,61.94,27.87,SOJA,PR,CEPEA
2014-07-21,65.06,29.27,SOJA,PRG,CEPEA
2014-07-22,22.99,10.40,MILHO,BRASIL,CEPEA
2014-07-22,61.83,27.97,SOJA,PR,CEPEA
2014-07-22,65.06,29.43,SOJA,PRG,CEPEA
2014-07-23,22.88,10.31,MILHO,BRASIL,CEPEA
2014-07-23,62.21,28.02,SOJA,PR,CEPEA
2014-07-23,65.57,29.54,SOJA,PRG,CEPEA
2014-07-24,22.91,10.32,MILHO,BRASIL,CEPEA
2014-07-24,63.19,28.46,SOJA,PR,CEPEA
2014-07-24,66.06,29.76,SOJA,PRG,CEPEA
2014-07-25,22.71,10.19,MILHO,BRASIL,CEPEA
2014-07-25,63.02,28.29,SOJA,PR,CEPEA
2014-07-25,66.06,29.65,SOJA,PRG,CEPEA
2014-07-28,22.77,10.24,MILHO,BRASIL,CEPEA
2014-07-28,63.74,28.67,SOJA,PR,CEPEA
2014-07-28,66.85,30.07,SOJA,PRG,CEPEA
2014-07-29,22.69,10.18,MILHO,BRASIL,CEPEA
2014-07-29,63.95,28.68,SOJA,PR,CEPEA
2014-07-29,66.85,29.98,SOJA,PRG,CEPEA
2014-07-30,22.73,10.11,MILHO,BRASIL,CEPEA
2014-07-30,63.79,28.38,SOJA,PR,CEPEA
2014-07-30,66.85,29.74,SOJA,PRG,CEPEA
2014-07-31,22.73,10.01,MILHO,BRASIL,CEPEA
2014-07-31,63.89,28.14,SOJA,PR,CEPEA
2014-07-31,66.85,29.45,SOJA,PRG,CEPEA
2014-08-01,22.93,10.14,MILHO,BRASIL,CEPEA
2014-08-01,63.93,28.27,SOJA,PR,CEPEA
2014-08-01,66.85,29.57,SOJA,PRG,CEPEA
2014-08-04,22.88,10.13,MILHO,BRASIL,CEPEA
2014-08-04,63.41,28.07,SOJA,PR,CEPEA
2014-08-04,66.85,29.59,SOJA,PRG,CEPEA
2014-08-05,22.72,9.94,MILHO,BRASIL,CEPEA
2014-08-05,62.98,27.56,SOJA,PR,CEPEA
2014-08-05,66.08,28.92,SOJA,PRG,CEPEA
2014-08-06,23.20,10.21,MILHO,BRASIL,CEPEA
2014-08-06,63.61,27.98,SOJA,PR,CEPEA
2014-08-06,66.08,29.07,SOJA,PRG,CEPEA
2014-08-07,23.41,10.19,MILHO,BRASIL,CEPEA
2014-08-07,63.49,27.64,SOJA,PR,CEPEA
2014-08-07,66.08,28.77,SOJA,PRG,CEPEA
2014-08-08,23.22,10.16,MILHO,BRASIL,CEPEA
2014-08-08,63.92,27.97,SOJA,PR,CEPEA
2014-08-08,67.13,29.38,SOJA,PRG,CEPEA
2014-08-11,23.21,10.21,MILHO,BRASIL,CEPEA
2014-08-11,64.14,28.21,SOJA,PR,CEPEA
2014-08-11,67.13,29.52,SOJA,PRG,CEPEA
2014-08-12,23.21,10.18,MILHO,BRASIL,CEPEA
2014-08-12,63.37,27.81,SOJA,PR,CEPEA
2014-08-12,67.13,29.46,SOJA,PRG,CEPEA
2014-08-13,23.10,10.12,MILHO,BRASIL,CEPEA
2014-08-13,63.18,27.69,SOJA,PR,CEPEA
2014-08-13,67.13,29.42,SOJA,PRG,CEPEA
2014-08-14,22.97,10.12,MILHO,BRASIL,CEPEA
2014-08-14,63.21,27.83,SOJA,PR,CEPEA
2014-08-14,67.13,29.56,SOJA,PRG,CEPEA
2014-08-15,22.91,10.12,MILHO,BRASIL,CEPEA
2014-08-15,63.59,28.09,SOJA,PR,CEPEA
2014-08-15,67.13,29.65,SOJA,PRG,CEPEA
2014-08-18,22.85,10.12,MILHO,BRASIL,CEPEA
2014-08-18,63.56,28.15,SOJA,PR,CEPEA
2014-08-18,67.13,29.73,SOJA,PRG,CEPEA
2014-08-19,22.80,10.13,MILHO,BRASIL,CEPEA
2014-08-19,63.20,28.08,SOJA,PR,CEPEA
2014-08-19,67.44,29.96,SOJA,PRG,CEPEA
2014-08-20,22.79,10.08,MILHO,BRASIL,CEPEA
2014-08-20,63.77,28.21,SOJA,PR,CEPEA
2014-08-20,67.51,29.87,SOJA,PRG,CEPEA
2014-08-21,22.66,10.00,MILHO,BRASIL,CEPEA
2014-08-21,63.73,28.12,SOJA,PR,CEPEA
2014-08-21,67.84,29.94,SOJA,PRG,CEPEA
2014-08-22,22.64,9.93,MILHO,BRASIL,CEPEA
2014-08-22,64.25,28.18,SOJA,PR,CEPEA
2014-08-22,67.43,29.57,SOJA,PRG,CEPEA
2014-08-25,22.73,9.94,MILHO,BRASIL,CEPEA
2014-08-25,63.89,27.95,SOJA,PR,CEPEA
2014-08-25,67.43,29.50,SOJA,PRG,CEPEA
2014-08-26,22.82,10.07,MILHO,BRASIL,CEPEA
2014-08-26,63.21,27.89,SOJA,PR,CEPEA
2014-08-26,67.43,29.76,SOJA,PRG,CEPEA
2014-08-27,22.79,10.12,MILHO,BRASIL,CEPEA
2014-08-27,62.95,27.94,SOJA,PR,CEPEA
2014-08-27,67.43,29.93,SOJA,PRG,CEPEA
2014-08-28,22.65,10.10,MILHO,BRASIL,CEPEA
2014-08-28,62.76,27.98,SOJA,PR,CEPEA
2014-08-28,67.43,30.06,SOJA,PRG,CEPEA
2014-08-29,22.59,10.08,MILHO,BRASIL,CEPEA
2014-08-29,62.33,27.80,SOJA,PR,CEPEA
2014-08-29,67.43,30.08,SOJA,PRG,CEPEA
2014-09-01,22.51,10.04,MILHO,BRASIL,CEPEA
2014-09-01,62.02,27.66,SOJA,PR,CEPEA
2014-09-01,67.43,30.08,SOJA,PRG,CEPEA
2014-09-02,22.31,9.94,MILHO,BRASIL,CEPEA
2014-09-02,61.71,27.50,SOJA,PR,CEPEA
2014-09-02,67.43,30.05,SOJA,PRG,CEPEA
2014-09-03,22.22,9.94,MILHO,BRASIL,CEPEA
2014-09-03,60.81,27.21,SOJA,PR,CEPEA
2014-09-03,67.43,30.17,SOJA,PRG,CEPEA
2014-09-04,21.93,9.77,MILHO,BRASIL,CEPEA
2014-09-04,58.96,26.27,SOJA,PR,CEPEA
2014-09-04,62.94,28.05,SOJA,PRG,CEPEA
2014-09-05,21.93,9.78,MILHO,BRASIL,CEPEA
2014-09-05,59.35,26.46,SOJA,PR,CEPEA
2014-09-05,62.94,28.06,SOJA,PRG,CEPEA
2014-09-08,21.87,9.65,MILHO,BRASIL,CEPEA
2014-09-08,59.10,26.08,SOJA,PR,CEPEA
2014-09-08,62.94,27.78,SOJA,PRG,CEPEA
2014-09-09,21.76,9.51,MILHO,BRASIL,CEPEA
2014-09-09,58.69,25.65,SOJA,PR,CEPEA
2014-09-09,62.94,27.51,SOJA,PRG,CEPEA
2014-09-10,21.80,9.52,MILHO,BRASIL,CEPEA
2014-09-10,58.69,25.63,SOJA,PR,CEPEA
2014-09-10,62.94,27.48,SOJA,PRG,CEPEA
2014-09-11,21.98,9.59,MILHO,BRASIL,CEPEA
2014-09-11,57.69,25.17,SOJA,PR,CEPEA
2014-09-11,62.94,27.46,SOJA,PRG,CEPEA
2014-09-12,21.84,9.34,MILHO,BRASIL,CEPEA
2014-09-12,57.90,24.77,SOJA,PR,CEPEA
2014-09-12,62.94,26.92,SOJA,PRG,CEPEA
2014-09-15,21.99,9.39,MILHO,BRASIL,CEPEA
2014-09-15,57.90,24.72,SOJA,PR,CEPEA
2014-09-15,62.94,26.87,SOJA,PRG,CEPEA
2014-09-16,21.89,9.40,MILHO,BRASIL,CEPEA
2014-09-16,58.33,25.04,SOJA,PR,CEPEA
2014-09-16,62.94,27.02,SOJA,PRG,CEPEA
2014-09-17,22.03,9.35,MILHO,BRASIL,CEPEA
2014-09-17,58.20,24.71,SOJA,PR,CEPEA
2014-09-17,62.94,26.73,SOJA,PRG,CEPEA
2014-09-18,21.99,9.30,MILHO,BRASIL,CEPEA
2014-09-18,58.33,24.66,SOJA,PR,CEPEA
2014-09-18,62.04,26.23,SOJA,PRG,CEPEA
2014-09-19,21.94,9.23,MILHO,BRASIL,CEPEA
2014-09-19,58.78,24.72,SOJA,PR,CEPEA
2014-09-19,62.04,26.09,SOJA,PRG,CEPEA
2014-09-22,21.95,9.17,MILHO,BRASIL,CEPEA
2014-09-22,58.28,24.34,SOJA,PR,CEPEA
2014-09-22,62.04,25.90,SOJA,PRG,CEPEA
2014-09-23,22.10,9.18,MILHO,BRASIL,CEPEA
2014-09-23,58.35,24.23,SOJA,PR,CEPEA
2014-09-23,61.81,25.67,SOJA,PRG,CEPEA
2014-09-24,22.09,9.26,MILHO,BRASIL,CEPEA
2014-09-24,58.70,24.61,SOJA,PR,CEPEA
2014-09-24,61.81,25.92,SOJA,PRG,CEPEA
2014-09-25,22.11,9.10,MILHO,BRASIL,CEPEA
2014-09-25,58.59,24.11,SOJA,PR,CEPEA
2014-09-25,61.81,25.44,SOJA,PRG,CEPEA
2014-09-26,22.11,9.16,MILHO,BRASIL,CEPEA
2014-09-26,58.51,24.24,SOJA,PR,CEPEA
2014-09-26,61.81,25.60,SOJA,PRG,CEPEA
2014-09-29,22.16,9.04,MILHO,BRASIL,CEPEA
2014-09-29,58.48,23.86,SOJA,PR,CEPEA
2014-09-29,61.17,24.96,SOJA,PRG,CEPEA
2014-09-30,22.02,8.99,MILHO,BRASIL,CEPEA
2014-09-30,59.24,24.18,SOJA,PR,CEPEA
2014-09-30,61.17,24.97,SOJA,PRG,CEPEA
2014-10-01,21.78,8.77,MILHO,BRASIL,CEPEA
2014-10-01,58.70,23.63,SOJA,PR,CEPEA
2014-10-01,61.17,24.63,SOJA,PRG,CEPEA
2014-10-02,21.91,8.81,MILHO,BRASIL,CEPEA
2014-10-02,58.75,23.62,SOJA,PR,CEPEA
2014-10-02,61.17,24.59,SOJA,PRG,CEPEA
2014-10-03,21.98,8.89,MILHO,BRASIL,CEPEA
2014-10-03,58.59,23.69,SOJA,PR,CEPEA
2014-10-03,61.17,24.74,SOJA,PRG,CEPEA
2014-10-06,21.94,9.03,MILHO,BRASIL,CEPEA
2014-10-06,58.27,23.99,SOJA,PR,CEPEA
2014-10-06,61.17,25.18,SOJA,PRG,CEPEA
2014-10-07,21.79,9.06,MILHO,BRASIL,CEPEA
2014-10-07,58.27,24.22,SOJA,PR,CEPEA
2014-10-07,61.17,25.42,SOJA,PRG,CEPEA
2014-10-08,22.04,9.26,MILHO,BRASIL,CEPEA
2014-10-08,58.21,24.45,SOJA,PR,CEPEA
2014-10-08,61.17,25.69,SOJA,PRG,CEPEA
2014-10-09,22.07,9.24,MILHO,BRASIL,CEPEA
2014-10-09,57.92,24.25,SOJA,PR,CEPEA
2014-10-09,61.17,25.62,SOJA,PRG,CEPEA
2014-10-10,22.00,9.10,MILHO,BRASIL,CEPEA
2014-10-10,58.13,24.04,SOJA,PR,CEPEA
2014-10-10,61.17,25.30,SOJA,PRG,CEPEA
2014-10-13,22.39,9.37,MILHO,BRASIL,CEPEA
2014-10-13,57.85,24.22,SOJA,PR,CEPEA
2014-10-13,61.17,25.60,SOJA,PRG,CEPEA
2014-10-14,22.87,9.52,MILHO,BRASIL,CEPEA
2014-10-14,58.72,24.45,SOJA,PR,CEPEA
2014-10-14,61.17,25.47,SOJA,PRG,CEPEA
2014-10-15,22.78,9.34,MILHO,BRASIL,CEPEA
2014-10-15,59.21,24.29,SOJA,PR,CEPEA
2014-10-15,61.17,25.09,SOJA,PRG,CEPEA
2014-10-16,22.82,9.24,MILHO,BRASIL,CEPEA
2014-10-16,59.37,24.04,SOJA,PR,CEPEA
2014-10-16,61.17,24.78,SOJA,PRG,CEPEA
2014-10-17,23.74,9.75,MILHO,BRASIL,CEPEA
2014-10-17,59.09,24.26,SOJA,PR,CEPEA
2014-10-17,61.17,25.11,SOJA,PRG,CEPEA
2014-10-20,23.83,9.68,MILHO,BRASIL,CEPEA
2014-10-20,59.04,23.98,SOJA,PR,CEPEA
2014-10-20,61.17,24.85,SOJA,PRG,CEPEA
2014-10-21,24.57,9.93,MILHO,BRASIL,CEPEA
2014-10-21,59.52,24.06,SOJA,PR,CEPEA
2014-10-21,61.17,24.73,SOJA,PRG,CEPEA
2014-10-22,24.66,9.91,MILHO,BRASIL,CEPEA
2014-10-22,60.29,24.23,SOJA,PR,CEPEA
2014-10-22,61.17,24.59,SOJA,PRG,CEPEA
2014-10-23,24.96,9.95,MILHO,BRASIL,CEPEA
2014-10-23,60.67,24.18,SOJA,PR,CEPEA
2014-10-23,61.17,24.38,SOJA,PRG,CEPEA
2014-10-24,25.10,10.19,MILHO,BRASIL,CEPEA
2014-10-24,60.98,24.76,SOJA,PR,CEPEA
2014-10-24,61.17,24.84,SOJA,PRG,CEPEA
2014-10-27,25.37,10.04,MILHO,BRASIL,CEPEA
2014-10-27,61.23,24.24,SOJA,PR,CEPEA
2014-10-27,61.17,24.22,SOJA,PRG,CEPEA
2014-10-28,25.99,10.51,MILHO,BRASIL,CEPEA
2014-10-28,62.15,25.14,SOJA,PR,CEPEA
2014-10-28,61.17,24.75,SOJA,PRG,CEPEA
2014-10-29,26.17,10.62,MILHO,BRASIL,CEPEA
2014-10-29,62.02,25.16,SOJA,PR,CEPEA
2014-10-29,61.17,24.82,SOJA,PRG,CEPEA
2014-10-30,26.35,10.92,MILHO,BRASIL,CEPEA
2014-10-30,61.92,25.66,SOJA,PR,CEPEA
2014-10-30,61.17,25.35,SOJA,PRG,CEPEA
2014-10-31,26.21,10.60,MILHO,BRASIL,CEPEA
2014-10-31,61.45,24.86,SOJA,PR,CEPEA
2014-10-31,61.17,24.75,SOJA,PRG,CEPEA
2014-11-03,26.53,10.60,MILHO,BRASIL,CEPEA
2014-11-03,62.47,24.96,SOJA,PR,CEPEA
2014-11-03,61.17,24.44,SOJA,PRG,CEPEA
2014-11-04,26.44,10.54,MILHO,BRASIL,CEPEA
2014-11-04,62.54,24.93,SOJA,PR,CEPEA
2014-11-04,61.17,24.38,SOJA,PRG,CEPEA
2014-11-05,26.77,10.65,MILHO,BRASIL,CEPEA
2014-11-05,62.46,24.86,SOJA,PR,CEPEA
2014-11-05,61.17,24.34,SOJA,PRG,CEPEA
2014-11-06,26.58,10.42,MILHO,BRASIL,CEPEA
2014-11-06,62.69,24.58,SOJA,PR,CEPEA
2014-11-06,61.17,23.99,SOJA,PRG,CEPEA
2014-11-07,26.81,10.45,MILHO,BRASIL,CEPEA
2014-11-07,63.46,24.73,SOJA,PR,CEPEA
2014-11-07,61.17,23.84,SOJA,PRG,CEPEA
2014-11-10,26.93,10.54,MILHO,BRASIL,CEPEA
2014-11-10,63.45,24.83,SOJA,PR,CEPEA
2014-11-10,61.17,23.94,SOJA,PRG,CEPEA
2014-11-11,27.29,10.65,MILHO,BRASIL,CEPEA
2014-11-11,63.45,24.75,SOJA,PR,CEPEA
2014-11-11,61.17,23.87,SOJA,PRG,CEPEA
2014-11-12,27.77,10.85,MILHO,BRASIL,CEPEA
2014-11-12,63.91,24.96,SOJA,PR,CEPEA
2014-11-12,61.17,23.89,SOJA,PRG,CEPEA
2014-11-13,27.55,10.61,MILHO,BRASIL,CEPEA
2014-11-13,64.81,24.96,SOJA,PR,CEPEA
2014-11-13,61.17,23.56,SOJA,PRG,CEPEA
2014-11-14,27.84,10.73,MILHO,BRASIL,CEPEA
2014-11-14,64.54,24.88,SOJA,PR,CEPEA
2014-11-14,61.17,23.58,SOJA,PRG,CEPEA
2014-11-17,27.92,10.73,MILHO,BRASIL,CEPEA
2014-11-17,63.82,24.53,SOJA,PR,CEPEA
2014-11-17,61.17,23.51,SOJA,PRG,CEPEA
2014-11-18,28.58,11.04,MILHO,BRASIL,CEPEA
2014-11-18,63.17,24.40,SOJA,PR,CEPEA
2014-11-18,61.17,23.63,SOJA,PRG,CEPEA
2014-11-19,28.75,11.15,MILHO,BRASIL,CEPEA
2014-11-19,62.32,24.15,SOJA,PR,CEPEA
2014-11-19,61.17,23.71,SOJA,PRG,CEPEA
2014-11-20,28.40,11.04,MILHO,BRASIL,CEPEA
2014-11-20,61.65,23.97,SOJA,PR,CEPEA
2014-11-20,61.17,23.78,SOJA,PRG,CEPEA
2014-11-21,28.36,11.28,MILHO,BRASIL,CEPEA
2014-11-21,62.37,24.81,SOJA,PR,CEPEA
2014-11-21,61.17,24.33,SOJA,PRG,CEPEA
2014-11-24,28.69,11.25,MILHO,BRASIL,CEPEA
2014-11-24,62.31,24.43,SOJA,PR,CEPEA
2014-11-24,61.17,23.99,SOJA,PRG,CEPEA
2014-11-25,28.43,11.20,MILHO,BRASIL,CEPEA
2014-11-25,62.39,24.58,SOJA,PR,CEPEA
2014-11-25,61.17,24.10,SOJA,PRG,CEPEA
2014-11-26,28.07,11.21,MILHO,BRASIL,CEPEA
2014-11-26,62.73,25.04,SOJA,PR,CEPEA
2014-11-26,61.17,24.42,SOJA,PRG,CEPEA
2014-11-27,27.93,11.09,MILHO,BRASIL,CEPEA
2014-11-27,62.47,24.80,SOJA,PR,CEPEA
2014-11-27,61.17,24.28,SOJA,PRG,CEPEA
2014-11-28,27.52,10.72,MILHO,BRASIL,CEPEA
2014-11-28,63.14,24.60,SOJA,PR,CEPEA
2014-11-28,61.17,23.83,SOJA,PRG,CEPEA
2014-12-01,27.10,10.62,MILHO,BRASIL,CEPEA
2014-12-01,62.06,24.31,SOJA,PR,CEPEA
2014-12-01,61.17,23.96,SOJA,PRG,CEPEA
2014-12-02,26.76,10.40,MILHO,BRASIL,CEPEA
2014-12-02,62.65,24.34,SOJA,PR,CEPEA
2014-12-02,61.17,23.76,SOJA,PRG,CEPEA
2014-12-03,26.78,10.48,MILHO,BRASIL,CEPEA
2014-12-03,62.03,24.28,SOJA,PR,CEPEA
2014-12-03,61.17,23.94,SOJA,PRG,CEPEA
2014-12-04,26.71,10.33,MILHO,BRASIL,CEPEA
2014-12-04,61.83,23.91,SOJA,PR,CEPEA
2014-12-04,61.17,23.65,SOJA,PRG,CEPEA
2014-12-05,26.61,10.25,MILHO,BRASIL,CEPEA
2014-12-05,62.07,23.91,SOJA,PR,CEPEA
2014-12-05,61.17,23.56,SOJA,PRG,CEPEA
2014-12-08,26.69,10.22,MILHO,BRASIL,CEPEA
2014-12-08,62.14,23.80,SOJA,PR,CEPEA
2014-12-08,61.17,23.43,SOJA,PRG,CEPEA
2014-12-09,26.74,10.31,MILHO,BRASIL,CEPEA
2014-12-09,62.40,24.05,SOJA,PR,CEPEA
2014-12-09,61.17,23.57,SOJA,PRG,CEPEA
2014-12-10,26.95,10.32,MILHO,BRASIL,CEPEA
2014-12-10,62.80,24.04,SOJA,PR,CEPEA
2014-12-10,61.17,23.42,SOJA,PRG,CEPEA
2014-12-11,27.24,10.28,MILHO,BRASIL,CEPEA
2014-12-11,62.87,23.72,SOJA,PR,CEPEA
2014-12-11,61.17,23.07,SOJA,PRG,CEPEA
2014-12-12,27.44,10.32,MILHO,BRASIL,CEPEA
2014-12-12,62.99,23.69,SOJA,PR,CEPEA
2014-12-12,61.17,23.00,SOJA,PRG,CEPEA
2014-12-15,27.93,10.39,MILHO,BRASIL,CEPEA
2014-12-15,62.68,23.33,SOJA,PR,CEPEA
2014-12-15,61.17,22.77,SOJA,PRG,CEPEA
2014-12-16,28.11,10.26,MILHO,BRASIL,CEPEA
2014-12-16,63.10,23.02,SOJA,PR,CEPEA
2014-12-16,61.17,22.32,SOJA,PRG,CEPEA
2014-12-17,28.09,10.40,MILHO,BRASIL,CEPEA
2014-12-17,62.64,23.18,SOJA,PR,CEPEA
2014-12-17,61.17,22.64,SOJA,PRG,CEPEA
2014-12-18,28.40,10.70,MILHO,BRASIL,CEPEA
2014-12-18,62.56,23.57,SOJA,PR,CEPEA
2014-12-18,61.17,23.05,SOJA,PRG,CEPEA
2014-12-19,28.49,10.73,MILHO,BRASIL,CEPEA
2014-12-19,62.21,23.42,SOJA,PR,CEPEA
2014-12-19,61.17,23.03,SOJA,PRG,CEPEA
2014-12-22,28.54,10.72,MILHO,BRASIL,CEPEA
2014-12-22,62.29,23.40,SOJA,PR,CEPEA
2014-12-22,61.17,22.98,SOJA,PRG,CEPEA
2014-12-23,28.67,10.59,MILHO,BRASIL,CEPEA
2014-12-23,62.45,23.07,SOJA,PR,CEPEA
2014-12-23,61.17,22.60,SOJA,PRG,CEPEA
2014-12-26,28.66,10.71,MILHO,BRASIL,CEPEA
2014-12-26,62.31,23.28,SOJA,PR,CEPEA
2014-12-26,61.17,22.85,SOJA,PRG,CEPEA
2014-12-29,28.72,10.62,MILHO,BRASIL,CEPEA
2014-12-29,62.30,23.04,SOJA,PR,CEPEA
2014-12-29,61.17,22.62,SOJA,PRG,CEPEA
2014-12-30,28.75,10.83,MILHO,BRASIL,CEPEA
2014-12-30,62.04,23.37,SOJA,PR,CEPEA
2014-12-30,61.17,23.04,SOJA,PRG,CEPEA
2015-01-02,28.72,10.67,MILHO,BRASIL,CEPEA
2015-01-02,61.80,22.96,SOJA,PR,CEPEA
2015-01-02,61.17,22.72,SOJA,PRG,CEPEA
2015-01-05,28.55,10.51,MILHO,BRASIL,CEPEA
2015-01-05,62.30,22.94,SOJA,PR,CEPEA
2015-01-05,61.17,22.52,SOJA,PRG,CEPEA
2015-01-06,28.20,10.45,MILHO,BRASIL,CEPEA
2015-01-06,62.29,23.09,SOJA,PR,CEPEA
2015-01-06,61.17,22.67,SOJA,PRG,CEPEA
2015-01-07,28.10,10.38,MILHO,BRASIL,CEPEA
2015-01-07,62.02,22.91,SOJA,PR,CEPEA
2015-01-07,61.17,22.60,SOJA,PRG,CEPEA
2015-01-08,28.04,10.51,MILHO,BRASIL,CEPEA
2015-01-08,62.10,23.28,SOJA,PR,CEPEA
2015-01-08,61.17,22.93,SOJA,PRG,CEPEA
2015-01-09,27.95,10.59,MILHO,BRASIL,CEPEA
2015-01-09,61.56,23.33,SOJA,PR,CEPEA
2015-01-09,61.17,23.18,SOJA,PRG,CEPEA
2015-01-12,27.62,10.35,MILHO,BRASIL,CEPEA
2015-01-12,60.89,22.82,SOJA,PR,CEPEA
2015-01-12,61.17,22.93,SOJA,PRG,CEPEA
2015-01-13,27.60,10.48,MILHO,BRASIL,CEPEA
2015-01-13,60.83,23.10,SOJA,PR,CEPEA
2015-01-13,61.17,23.23,SOJA,PRG,CEPEA
2015-01-14,27.46,10.48,MILHO,BRASIL,CEPEA
2015-01-14,59.47,22.70,SOJA,PR,CEPEA
2015-01-14,61.17,23.35,SOJA,PRG,CEPEA
2015-01-15,27.48,10.43,MILHO,BRASIL,CEPEA
2015-01-15,59.10,22.44,SOJA,PR,CEPEA
2015-01-15,61.17,23.22,SOJA,PRG,CEPEA
2015-01-16,27.25,10.39,MILHO,BRASIL,CEPEA
2015-01-16,58.46,22.30,SOJA,PR,CEPEA
2015-01-16,61.17,23.34,SOJA,PRG,CEPEA
2015-01-19,27.23,10.27,MILHO,BRASIL,CEPEA
2015-01-19,58.75,22.17,SOJA,PR,CEPEA
2015-01-19,61.17,23.08,SOJA,PRG,CEPEA
2015-01-20,27.29,10.43,MILHO,BRASIL,CEPEA
2015-01-20,58.21,22.25,SOJA,PR,CEPEA
2015-01-20,61.17,23.38,SOJA,PRG,CEPEA
2015-01-21,27.10,10.40,MILHO,BRASIL,CEPEA
2015-01-21,57.74,22.16,SOJA,PR,CEPEA
2015-01-21,61.17,23.47,SOJA,PRG,CEPEA
2015-01-22,26.87,10.43,MILHO,BRASIL,CEPEA
2015-01-22,57.49,22.32,SOJA,PR,CEPEA
2015-01-22,61.17,23.75,SOJA,PRG,CEPEA
2015-01-23,26.79,10.38,MILHO,BRASIL,CEPEA
2015-01-23,56.92,22.04,SOJA,PR,CEPEA
